date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:59:47	13884/13884	---M--	200	added ('OK')	application/font-woff	etag:%22363c-58eadd266eb80%22	https://koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.woff	(from https://koki.dexignzone.com/xhtml/icons/avasta/css/style.css)
16:59:47	24128/24128	---M--	200	added ('OK')	application/x-font-ttf	etag:%225e40-58eadd266eb80%22	https://koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.ttf	(from https://koki.dexignzone.com/xhtml/icons/avasta/css/style.css)
16:59:47	140159/140159	---M--	200	added ('OK')	image/svg+xml	etag:%222237f-58eadd266eb80%22	https://koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/avasta/fonts/avasta.svg	(from https://koki.dexignzone.com/xhtml/icons/avasta/css/style.css)
16:59:48	38652/38652	---M--	200	added ('OK')	application/x-font-ttf	etag:%2296fc-5d50ec91e0700%22	https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.ttf?589c0d5c768dd82f8aa39169b37fe6a2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-131b9.ttf	(from https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.css)
16:59:48	20372/20372	---M--	200	added ('OK')	application/font-woff	etag:%224f94-5d50ec91e0700%22	https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.woff?589c0d5c768dd82f8aa39169b37fe6a2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-131b9.woff	(from https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.css)
16:59:48	17256/17256	---M--	200	added ('OK')	application/font-woff2	etag:%224368-5d50ec91e0700%22	https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.woff2?589c0d5c768dd82f8aa39169b37fe6a2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-131b9.woff2	(from https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.css)
16:59:48	38820/38820	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2297a4-5d50ec91e0700%22	https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.eot?589c0d5c768dd82f8aa39169b37fe6a2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-131b9.eot	(from https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.css)
16:59:49	321998/321998	---M--	200	added ('OK')	image/svg+xml	etag:%224e9ce-5d50ec91e0700%22	https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.svg?589c0d5c768dd82f8aa39169b37fe6a2	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-131b9.svg	(from https://koki.dexignzone.com/xhtml/icons/flaticon-1/font/flaticon-1.css)
16:59:49	134332/134332	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cbc-5af08d59d2c80%22	https://koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.eot	(from https://koki.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
16:59:50	134168/134168	---M--	200	added ('OK')	application/x-font-ttf	etag:%2220c18-5af08dcc43a80%22	https://koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.ttf	(from https://koki.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
16:59:50	134244/134244	---M--	200	added ('OK')	application/font-woff	etag:%2220c64-5af08dffc3400%22	https://koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.woff	(from https://koki.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
16:59:51	455395/455395	---M--	200	added ('OK')	image/svg+xml	etag:%226f2e3-5af08e7234200%22	https://koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/icons/icomoon/fonts/icomoon.svg	(from https://koki.dexignzone.com/xhtml/icons/icomoon/icomoon.css)
16:59:51	25/25	---M--	200	added ('OK')	text/plain	etag:%225f0d5c32-19%22	https://cdn.lineicons.com/robots.txt		(from https://cdn.lineicons.com/2.0/LineIcons.css)
16:59:51	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?n1z373	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.eot	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:52	4024/4024	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22fb8-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.eot?	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd41d.eot	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:52	3956/3956	---M--	200	added ('OK')	application/font-woff	etag:%22f74-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.woff?n1z373	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.woff	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:52	3880/3880	---M--	200	added ('OK')	application/x-font-ttf	etag:%22f28-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.ttf?n1z373	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.ttf	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:53	8855/8855	---M--	200	added ('OK')	image/svg+xml	etag:%222297-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lg.svg?n1z373	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/fonts/lgd641.svg	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:53	5428/5428	---M--	200	added ('OK')	image/png	etag:%221534-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/img/vimeo-play.png	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:53	4526/4526	---M--	200	added ('OK')	image/png	etag:%2211ae-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/img/video-play.png	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:53	5177/5177	---M--	200	added ('OK')	image/png	etag:%221439-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/img/youtube-play.png	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:53	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5823bbbdc1f80%22	https://koki.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/lightgallery/img/loading.gif	(from https://koki.dexignzone.com/xhtml/vendor/lightgallery/css/lightgallery.min.css)
16:59:54	1087/1087	---M--	200	added ('OK')	image/png	etag:%2243f-5b079faa1ea80%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_both.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
16:59:54	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fd22c900%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
16:59:55	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fdd9e400%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
16:59:55	1023/1023	---M--	200	added ('OK')	image/png	etag:%223ff-5b079fb960e80%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_asc_disabled.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
16:59:55	1020/1020	---M--	200	added ('OK')	image/png	etag:%223fc-5b079fafd7800%22	https://koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/datatables/images/sort_desc_disabled.png	(from https://koki.dexignzone.com/xhtml/vendor/datatables/css/jquery.dataTables.min.css)
16:59:58	237/237	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Apr%202023%2014:59:58%20GMT	https://koki.dexignzone.com/xhtml/Trident/	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/Trident/index.html	(from https://koki.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js)
16:59:58	237/237	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Apr%202023%2014:59:59%20GMT	https://koki.dexignzone.com/xhtml/Edge/	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/Edge/index.html	(from https://koki.dexignzone.com/xhtml/vendor/svganimation/vivus.min.js)
16:59:59	16746/16746	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22416a-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/summernote/font/summernote.eot?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.eot	(from https://koki.dexignzone.com/xhtml/vendor/summernote/summernote.css)
16:59:59	10324/10324	---M--	200	added ('OK')	application/font-woff	etag:%222854-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/summernote/font/summernote.woff?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.woff	(from https://koki.dexignzone.com/xhtml/vendor/summernote/summernote.css)
16:59:59	16560/16560	---M--	200	added ('OK')	application/x-font-ttf	etag:%2240b0-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/summernote/font/summernote.ttf?4c7e83314b68cfa6a0d18a8b4690044b	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/summernote/font/summernotec360.ttf	(from https://koki.dexignzone.com/xhtml/vendor/summernote/summernote.css)
17:00:00	237/237	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Apr%202023%2015:00:01%20GMT	https://koki.dexignzone.com/xhtml/e	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/e	(from https://koki.dexignzone.com/xhtml/vendor/ckeditor/ckeditor.js)
17:00:00	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/transparent.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:00:01	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/saturation.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:00:01	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/hue.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:00:01	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-58dde996f0800%22	https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/images/alpha.png	(from https://koki.dexignzone.com/xhtml/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
17:00:02	237/237	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Apr%202023%2015:00:03%20GMT	https://koki.dexignzone.com/xhtml/picker.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/picker.js	(from https://koki.dexignzone.com/xhtml/vendor/pickadate/picker.time.js)
17:00:03	237/237	---M--	302	error ('Found')	text/html	date:Sat,%2001%20Apr%202023%2015:00:04%20GMT	https://koki.dexignzone.com/xhtml/picker.js	C:/Users/arti_/Downloads/AdminDashboard/koki.dexignzone.com/xhtml/picker.js	(from https://koki.dexignzone.com/xhtml/vendor/pickadate/picker.date.js)
